id,target,split
qmof-fb31e12,0.708309,train
qmof-784ef56,1.766603,train
qmof-3adbe2b,1.96926,train
qmof-645a178,1.0005510000000002,val
qmof-17cb93f,0.7142200000000001,train
qmof-004080b,1.4879829999999998,val
qmof-fc68b48,1.6777889999999998,train
qmof-9e7a2ea,1.650703,train
qmof-9a00804,1.909881,test
qmof-a2b6d91,1.499524,train
qmof-1eec32d,1.6469840000000002,val
qmof-6d59eab,1.986905,train
qmof-27e2c83,1.204122,train
qmof-30b35a0,1.7956950000000005,train
qmof-a377fcc,1.624945,train
qmof-1f2de8f,1.879535,train
qmof-fa00f07,2.05582,train
qmof-2d4b95d,2.690111,train
qmof-7b99639,2.501393,train
qmof-9e44906,0.7437790000000001,train
qmof-0b496b6,1.270291,test
qmof-4b2d1bb,1.6994349999999998,train
qmof-f2dcc8e,1.760182,train
qmof-cd92ad7,1.44717,train
qmof-922a0bb,1.931157,test
qmof-f7c71f2,1.611017,train
qmof-3ac3d82,1.648454,train
qmof-24e85d6,1.065495,train
qmof-9488d31,3.4128040000000004,train
qmof-a7cf6af,1.943222,train
qmof-86dacbb,1.954347,test
qmof-3a578f8,3.107273,train
qmof-b2c1954,1.683141,train
qmof-e4b26b1,1.938991,test
qmof-3c4af4a,1.923029,train
qmof-0592de4,1.937794,val
qmof-f07e952,0.8937429999999997,test
qmof-9c5f912,2.051162,train
qmof-5512d33,1.699825,train
qmof-edc50fe,0.967372,train
qmof-697aabc,1.6246210000000003,train
qmof-be35ab2,0.9863100000000002,val
qmof-6efed02,1.20233,val
qmof-b5a79ba,1.263112,train
qmof-fcd9e5c,1.277705,train
qmof-80c10f6,1.2054239999999998,train
qmof-a353c59,1.6639690000000005,train
qmof-8c5d275,1.2787040000000005,train
qmof-b4a544a,1.0996829999999995,test
qmof-d2f08f6,1.007591,train
qmof-57e937f,0.988524,val
qmof-1e0ce81,2.085499,train
qmof-16f859b,1.7941820000000002,train
qmof-efe91a9,1.596484,train
qmof-bdec829,1.570514,test
qmof-d6a31e5,1.671052,train
qmof-bd5ef65,1.656904,train
qmof-8544627,2.066085,train
qmof-78cf9c6,2.67589,train
qmof-f19d234,1.051612,train
qmof-d207424,1.642547,train
qmof-c05dfdb,1.686066,train
qmof-ac61250,1.880207,train
qmof-a567c29,1.142951,train
qmof-8a18b5d,1.55149,val
qmof-6f89314,1.070125,train
qmof-36e178b,1.467861,train
qmof-dad057d,1.58484,train
qmof-8b975ac,1.943718,train
qmof-f1ca35f,1.817956,train
qmof-76b31aa,2.351159,val
qmof-7ae923a,1.826068,train
qmof-637ad2f,1.475877,train
qmof-1b95eee,2.5206090000000003,train
qmof-15b6747,3.627242,train
qmof-eecf791,2.070595,test
qmof-04972fd,1.346316,test
qmof-1d2aeb7,2.2313240000000003,train
qmof-e7e4053,2.1226389999999995,train
qmof-dac0019,1.4988670000000002,val
qmof-84a1c20,2.170133,train
qmof-107fbfa,3.050626,train
qmof-19f4a86,2.8464250000000004,test
qmof-1d4f4cd,1.930711,train
qmof-8d2366d,0.802345,train
qmof-1f66d12,1.467502,val
qmof-5a5fe74,1.490481,train
qmof-f05406c,1.266794,train
qmof-e77426e,2.7171580000000004,train
qmof-886ee84,1.7367399999999995,train
qmof-d3845a9,1.773527,train
qmof-263fe94,0.7453699999999999,train
qmof-cbc9d23,0.8273320000000006,train
qmof-30293ad,0.6034799999999998,test
qmof-8e51355,0.7544879999999998,train
qmof-cc3dd63,0.799817,train
qmof-a70dc58,0.7806379999999999,train
qmof-a04209a,1.0661390000000002,val
qmof-10cb6cd,1.02351,train
qmof-1d7abc8,1.122049,train
qmof-a7bfd90,0.2253919999999998,train
qmof-2dbf6de,0.3512170000000001,train
qmof-4a7f527,1.032123,train
qmof-4a57b79,0.997699,train
qmof-0e8c4b6,0.923922,test
qmof-48a9b54,1.454778,val
qmof-870af3e,0.4673950000000002,test
qmof-8bfc542,1.0703779999999994,train
qmof-a36b34a,1.544054,test
qmof-4ae6ad4,1.2016370000000005,val
qmof-0d33b0c,1.0988359999999997,train
qmof-1d78b2e,1.586754,train
qmof-235238b,1.688535,train
qmof-922fdba,0.6379800000000002,train
qmof-7733b97,0.2720960000000003,train
qmof-4d5d4c3,0.5101629999999999,train
qmof-14fb11d,0.5666610000000003,train
qmof-d1061d7,1.1002740000000002,train
qmof-e230445,1.1191079999999998,train
qmof-de86b8a,2.461489,train
qmof-f5289d1,0.1290439999999999,val
qmof-eaefd4f,0.2397149999999999,test
qmof-39a14c2,0.8083849999999995,train
qmof-8809609,0.8997219999999997,train
qmof-376ea57,0.8560270000000001,train
qmof-ae6b8ab,1.082215,train
qmof-bea0429,1.261708,train
qmof-2bdd6ef,0.9113510000000002,train
qmof-3ede64b,1.387842,test
qmof-3d670d8,0.972747,train
qmof-b5c7314,1.062703,train
qmof-dc3dc86,1.716943,train
qmof-0475987,1.244081,train
qmof-48d7079,1.2295269999999996,train
qmof-d083099,0.6732279999999999,train
qmof-e188b1a,1.402765,train
qmof-6ddf0f7,1.393926,train
qmof-0f89a96,0.503187,train
qmof-c3773fe,0.566336,train
qmof-9997f68,1.2977,train
qmof-e5ab8d0,2.3805019999999995,train
qmof-db81b8a,1.637721,train
qmof-9b52dea,1.085954,train
qmof-a32a160,2.947796,train
qmof-b3c8596,1.398396,train
qmof-fe6118d,0.5300200000000004,train
qmof-d337a1f,1.79205,train
qmof-25097fe,0.897246,train
qmof-cec6153,1.305088,train
qmof-aa3bc0e,0.753322,train
qmof-4e884d7,1.084567,val
qmof-2d1ab29,1.4131870000000002,train
qmof-7b2faab,1.4789399999999997,train
qmof-7616aac,1.28682,train
qmof-fd3b276,1.363562,train
qmof-6ba8301,1.1746409999999998,train
qmof-65ef97b,1.2682600000000002,train
qmof-166954d,1.8929630000000004,train
qmof-349c5f1,1.582612,val
qmof-8a79b08,1.4010270000000005,train
qmof-dabb11e,1.0313960000000004,train
qmof-17a47b2,1.193744,train
qmof-1117cd8,1.6034740000000005,train
qmof-22f1463,1.0350259999999998,test
qmof-5674ed3,0.709409,train
qmof-29c0bd6,0.9770939999999996,test
qmof-14d6317,0.3458359999999998,train
qmof-efec07a,1.395628,train
qmof-97d5d0e,1.0134369999999997,train
qmof-a5abc50,0.9720549999999996,train
qmof-825c2c6,1.124097,train
qmof-83a025d,0.8504049999999999,train
qmof-60d4e52,0.2212500000000004,train
qmof-8443b22,1.308906,train
qmof-c6e12dd,1.961577,train
qmof-bbdb65b,1.136845,train
qmof-d57448c,0.9252390000000004,train
qmof-41b92d0,0.3521039999999997,train
qmof-905288f,0.2291449999999999,train
qmof-e62185c,0.3776029999999997,train
qmof-4a7a5ba,0.390276,test
qmof-4ba8a8c,0.6042130000000001,train
qmof-3da84ce,0.2801490000000002,train
qmof-c860d38,0.3738939999999999,train
qmof-b0ffd45,0.5246710000000001,train
qmof-9dbd92a,0.358911,train
qmof-369262d,0.8910050000000003,train
qmof-ddfc64a,1.06262,train
qmof-b4a0c42,0.2621289999999998,train
qmof-f2687c2,0.6686079999999999,val
qmof-0ac7a64,0.3844989999999999,test
qmof-cbb3b86,0.4593039999999999,train
qmof-7a622fb,0.359169,train
qmof-dc75d9b,0.2102440000000003,train
qmof-4b93797,0.3073429999999999,train
qmof-64fdb56,1.856243,train
qmof-a84827d,0.5817549999999998,train
qmof-0cd28a2,0.6556660000000005,train
qmof-15463ec,0.4040219999999999,test
qmof-706d52d,0.318305,val
qmof-f0730ea,0.7030329999999996,train
qmof-8b33928,0.4077289999999998,train
qmof-1a833bd,0.6069799999999996,train
qmof-0f95d50,0.3733969999999997,train
qmof-9931f8f,0.905463,train
qmof-5941efd,0.3075590000000003,val
qmof-28f98c4,0.6415850000000001,train
qmof-e5d09ca,0.446606,train
qmof-4d736f8,0.6035249999999999,train
qmof-4409f74,0.217006,train
qmof-9cd754e,0.2602690000000001,train
qmof-2cac69d,0.6608930000000002,train
qmof-76de5fa,1.323045,val
qmof-2d067ad,0.3665889999999998,train
qmof-18f2276,0.4718580000000001,train
qmof-6154c70,0.3247359999999997,train
qmof-a89e4a8,0.4820150000000001,train
qmof-43f35d6,0.8511310000000001,train
qmof-75c3227,0.5089649999999999,train
qmof-6a4cff2,1.089838,train
qmof-eade42c,1.0997770000000004,train
qmof-798e431,0.7285339999999998,train
qmof-7acdbe3,0.2734039999999997,train
qmof-417545d,0.2862870000000002,train
qmof-5ab6b28,1.005369,train
qmof-129ae04,0.8536139999999999,train
qmof-070d551,1.2458059999999995,train
qmof-49df74b,1.2541469999999997,train
qmof-938e807,1.554727,train
qmof-0993e19,1.772057,train
qmof-705b6ab,1.303191,train
qmof-f8203a5,1.423414,train
qmof-deb66d6,1.782059,val
qmof-fa851e5,1.632705,train
qmof-7b5d65b,1.7701079999999998,val
qmof-f3823e0,1.6829169999999998,train
qmof-d8e78b2,1.5979020000000002,train
qmof-3a95f6e,1.396967,val
qmof-6038f07,1.284792,val
qmof-2b284cb,1.64551,train
qmof-f1bf5ff,1.701986,train
qmof-5c10c69,1.813362,train
qmof-cca3b22,1.538855,train
qmof-a758683,1.370625,train
qmof-cd53be1,1.603483,train
qmof-b0179be,1.760134,val
qmof-e2185c7,1.245982,train
qmof-8325046,1.1116279999999998,train
qmof-91af4b8,1.747734,train
qmof-c88e03d,1.513129,train
qmof-250bcfe,1.2101080000000002,train
qmof-6a667dc,1.84886,train
qmof-0a464a7,1.570167,train
qmof-0e64acd,0.448966,train
qmof-dd6dc81,1.764968,train
qmof-3a9cbbf,1.297119,train
qmof-93ecc7d,0.611288,train
qmof-eedc47f,0.736542,train
qmof-32a57b9,0.8541289999999999,train
qmof-9750008,0.761342,val
qmof-a3cf233,0.7154909999999997,train
qmof-09cb905,0.825494,train
qmof-826a51f,0.8142400000000001,train
qmof-40713e8,0.335151,train
qmof-c9683b1,0.7902199999999999,train
qmof-ae3c113,0.670696,train
qmof-98f664f,0.8085740000000001,val
qmof-0c405dc,0.7449340000000002,train
qmof-379d04e,0.6863429999999999,train
qmof-cbb0d2f,0.8189090000000001,train
qmof-dbac19f,0.7441789999999999,train
qmof-8b511ee,0.9192479999999998,train
qmof-44f9ad0,0.777542,train
qmof-ee62841,2.0597320000000003,train
qmof-c3298fb,2.070448,test
qmof-eb442dd,1.887563,train
qmof-10b2259,1.918885,test
qmof-dc70a04,1.854152,train
qmof-11baec4,1.898361,train
qmof-dd8f509,1.926328,train
qmof-1f5abee,1.936496,train
qmof-dc505ad,1.07144,train
qmof-f778612,1.1593410000000002,train
qmof-35e2d08,1.055331,train
qmof-0a37810,1.660276,train
qmof-513e1bb,1.331574,train
qmof-a7d6d40,1.729451,train
qmof-d3a50cb,1.871429,train
qmof-361324a,2.03469,train
qmof-ca1b84d,1.923592,train
qmof-905c032,1.834067,train
qmof-aca00b3,1.779461,train
qmof-b6f1487,1.898637,train
qmof-d3eb92f,1.95081,train
qmof-c906a20,1.676618,train
qmof-8b5a121,1.984667,train
qmof-91692c9,1.7731599999999998,train
qmof-a4b48c8,1.916249,train
qmof-b8332ed,1.95908,train
qmof-e312568,1.876574,val
qmof-20529db,1.140532,train
qmof-748e762,1.07831,train
qmof-ef7e7a9,1.4339589999999998,train
qmof-b050ede,1.510812,test
qmof-8c4b003,1.679859,train
qmof-61bc52b,1.527768,train
qmof-dc2251f,1.912427,test
qmof-74eaa3d,1.6947360000000002,train
qmof-077f6af,1.523447,test
qmof-7dfff4f,1.704716,train
qmof-8d258c7,1.828027,train
qmof-5610288,1.786875,train
qmof-1b6b7d3,0.884681,train
qmof-3e2b99e,1.768427,train
qmof-9df89ca,1.7081700000000002,train
qmof-beb185c,1.5526209999999998,train
qmof-de5d995,1.842478,val
qmof-596e2b4,1.542551,train
qmof-d71e4e0,1.1527660000000002,train
qmof-929f022,1.391687,test
qmof-3c935c8,1.282374,train
qmof-f5b7d36,1.5986499999999997,train
qmof-07d6987,1.56702,train
qmof-7b4aac2,1.549902,train
qmof-9410a8e,1.4208629999999998,train
qmof-66998fd,1.402146,train
qmof-344d33b,0.756128,train
qmof-a6f3f87,1.253122,train
qmof-38471da,1.307942,train
qmof-1ccde9c,0.719757,train
qmof-708b1a8,0.8129370000000002,train
qmof-516dce6,0.7535700000000003,train
qmof-276fc31,0.831896,val
qmof-ee70fde,0.772157,val
qmof-237be03,0.8603229999999997,train
qmof-14064a5,0.793342,train
qmof-0743acf,0.976354,test
qmof-c85eddf,1.151968,train
qmof-285770a,0.8594280000000003,train
qmof-2e2ea03,1.1920890000000002,train
qmof-f2c4016,1.232328,test
qmof-22baac9,1.1809010000000002,train
qmof-5911e15,0.836897,train
qmof-ae9caec,1.4874269999999998,train
qmof-5b07106,1.320615,train
qmof-e5adf3c,1.290528,train
qmof-d14ddee,0.460658,train
qmof-ce2ef43,1.455736,train
qmof-14f604b,1.4859749999999998,train
qmof-3830979,1.4925210000000002,train
qmof-0c9058e,1.4956139999999998,train
qmof-ef72fd7,0.9544710000000004,train
qmof-26920f5,1.140241,train
qmof-1ae080e,0.634512,train
qmof-0fa90ce,1.132613,train
qmof-5d221f2,1.440804,train
qmof-61991de,2.27039,test
qmof-cd01241,2.022849,train
qmof-860810d,2.192105,train
qmof-872f38f,0.7789240000000001,train
qmof-dd2ad17,1.876296,train
qmof-09e1d24,1.937015,test
qmof-805652f,2.174798,train
qmof-cb9ea13,1.516222,train
qmof-697b32a,1.4712600000000002,test
qmof-9cc65c5,1.505696,train
qmof-96f2489,1.528938,train
qmof-44d0651,1.3793650000000002,train
qmof-c04b7b9,1.417609,train
qmof-347c03b,2.091751,test
qmof-f5c9d76,2.263281,train
qmof-abdc322,2.139318,test
qmof-f0f4dea,2.091321,test
qmof-fb2fe7b,2.242633,train
qmof-5c28337,1.96458,train
qmof-7af11ed,2.221445,train
qmof-e678090,2.244018,train
qmof-1a3fdff,2.312434,train
qmof-bdfa60b,2.433115,train
qmof-6429819,2.421533,train
qmof-6288836,2.567259,test
qmof-11e08f9,2.463189,train
qmof-f60d075,2.428971,train
qmof-26d7f43,2.444518,val
qmof-824883b,2.464557,train
qmof-fed56cc,0.787818,train
qmof-1560746,1.794177,train
qmof-451bd3c,1.984167,train
qmof-0ee6243,2.636457,train
qmof-ca29387,2.485471,train
qmof-6a29cfc,1.64676,train
qmof-bd7e00b,1.553214,test
qmof-35e0b44,1.304538,train
qmof-372862a,1.99191,train
qmof-211f33e,1.367603,train
qmof-d4ba604,2.361848,train
qmof-96eb4ec,2.88226,train
qmof-12aa8fe,2.106922,test
qmof-49d94c9,2.357832,train
qmof-2f5ad9e,2.007454,train
qmof-bec91df,1.944624,train
qmof-0b8fec1,2.555123,train
qmof-c41e9e1,1.876938,train
qmof-3fe445a,2.482169,train
qmof-21b5725,1.908407,train
qmof-39099d2,2.469077,train
qmof-5a70274,1.314751,train
qmof-5fcd937,1.376724,train
qmof-d9d4912,0.361353,train
qmof-677bee0,1.1512919999999998,test
qmof-0360d63,2.404166,train
qmof-e29169f,0.9748690000000002,train
qmof-c921899,1.989499,train
qmof-b7ce55c,2.86163,train
qmof-6a97433,2.40764,train
qmof-aa59780,2.309427,train
qmof-c54c019,1.391173,train
qmof-ef3bfd6,1.365474,train
qmof-c4b1af6,1.476135,val
qmof-4695aa0,1.7384339999999998,train
qmof-449f257,1.530447,train
qmof-f0e6617,1.813481,train
qmof-93caad9,1.988532,val
qmof-99e633f,1.2947939999999998,train
qmof-c924489,1.536096,train
qmof-dafcef0,2.436161,val
qmof-25172f2,2.130985,train
qmof-6542f77,1.561259,train
qmof-7809ccb,1.805503,train
qmof-365a308,0.564613,val
qmof-1a74b10,1.474341,test
qmof-0565e78,2.802997,test
qmof-9e05c25,1.56332,train
qmof-8a528fd,2.523124,test
qmof-6804926,0.643756,train
qmof-ec6f717,2.402508,train
qmof-5b5c508,1.430081,train
qmof-c027dc9,0.3133180000000002,train
qmof-0a7a2fd,1.106188,train
qmof-1f55141,2.174558,train
qmof-ee6ba02,2.654573,test
qmof-3beea42,2.658647,train
qmof-c795296,2.621496,train
qmof-7be7bdd,2.514493,test
qmof-bbfd88d,2.306413,train
qmof-6c8936d,2.051699,train
qmof-0cc0d1a,2.496123,train
qmof-78ac6fb,2.414439,train
qmof-01d76cf,2.486575,train
qmof-e7c7b47,2.601562,train
qmof-cbf3b98,2.124733,val
qmof-03ddeb4,2.474947,train
qmof-033e292,2.744697,train
qmof-6c18b0c,2.5109220000000003,train
qmof-7a521f7,1.974544,train
qmof-df074a0,2.410802,train
qmof-3957f91,2.115736,test
qmof-5b72dfa,2.529196,train
qmof-82276a2,1.454115,train
qmof-920b878,2.257063,test
qmof-00980e4,1.4615299999999998,train
qmof-a0fecb5,2.661185,train
qmof-e53eab4,2.166047,train
qmof-0573de6,1.709107,train
qmof-d9daa8e,1.8106640000000005,val
qmof-4256080,2.196616,train
qmof-16f3c20,2.053252,train
qmof-17ff8b1,0.833213,train
qmof-ef90e65,2.0908990000000003,test
qmof-e99ae25,2.053078,val
qmof-3ff7d04,2.242264,train
qmof-55a2418,2.059836,train
qmof-ab96019,1.529652,train
qmof-213c3a1,2.044928,train
qmof-242d06c,1.9202120000000005,test
qmof-a15b1fc,2.001688,test
qmof-f030a85,1.9713620000000005,val
qmof-d208280,2.059581,train
qmof-63e34f0,1.033633,val
qmof-85c997c,0.014798,test
qmof-7ba1c40,1.768422,train
qmof-bdc796a,0.96928,train
qmof-7718a1f,2.200358,train
qmof-6323f10,4.563307,train
qmof-130053f,4.589109,test
qmof-553d89c,2.511805,train
qmof-a8c8008,2.097417,train
qmof-46b122f,3.719668,train
qmof-0b08cba,1.3895780000000002,train
qmof-fa61018,1.306511,val
qmof-18e62e8,0.435351,train
qmof-8fcf6fb,1.4697809999999998,train
qmof-5a80a90,0.4807220000000001,train
qmof-6cb4b06,3.282042,train
qmof-50a9877,2.317481,train
qmof-8773583,1.4929180000000002,test
qmof-dfcf058,1.4598320000000002,train
qmof-a30aa75,1.3481930000000002,train
qmof-dccc442,2.6252320000000005,train
qmof-2c46c8a,1.223689,train
qmof-51a592d,0.9213900000000002,test
qmof-7dbd529,1.23822,train
qmof-f575927,0.252326,train
qmof-13e75c9,0.4834479999999996,train
qmof-a1e69b0,0.4387799999999999,train
qmof-089e2e8,0.5139179999999999,train
qmof-bde20a7,0.165184,train
qmof-daa897c,2.301015,train
qmof-3133b45,1.039357,val
qmof-537f47f,1.931596,train
qmof-ad3b37b,2.615934,train
qmof-de9cc08,2.562161,test
qmof-0a980e2,1.985207,test
qmof-1c9f47e,1.986299,train
qmof-2665f66,1.308238,train
qmof-e1625e5,1.320631,train
qmof-5bf8bc9,1.6137069999999998,train
qmof-84f7c19,2.497327,train
qmof-5636da1,2.559674,train
qmof-68edf8e,2.077978,train
qmof-2d48467,1.995427,train
qmof-fe664ae,1.867108,train
qmof-3d69dee,2.5708420000000003,train
qmof-6f5fabe,2.761168,train
qmof-9bd849f,1.624312,train
qmof-97abf16,1.789407,train
qmof-7044cf9,2.451614,train
qmof-c1efe7d,2.126448,train
qmof-ce09a20,2.404925,train
qmof-302ad52,1.899652,train
qmof-bd9ffd3,1.963016,train
qmof-dd9c7fb,2.485013,train
qmof-abe34ab,1.850828,train
qmof-808f3e7,1.845187,train
qmof-424ce8c,1.9652030000000005,train
qmof-7cb4bdf,2.843551,train
qmof-5d649de,2.815306,train
qmof-0162289,2.804955,train
qmof-a827770,1.6267429999999998,train
qmof-f1d3585,1.844421,val
qmof-66a37f1,2.268461,train
qmof-89334e6,2.817181,train
qmof-231dae7,2.89245,train
qmof-76127a9,2.664528,train
qmof-fa46fe8,1.4709659999999998,train
qmof-34451ee,1.314785,train
qmof-320bc35,1.152091,train
qmof-dc9f9b0,1.37099,train
qmof-b7be715,1.316712,train
qmof-ad4b0d7,0.945626,train
qmof-f7232de,0.4494519999999999,train
qmof-5a37225,2.83006,train
qmof-1e020e2,2.680108,train
qmof-349a9a4,2.913762,train
qmof-5af4c97,2.1551910000000003,train
qmof-650d8e2,2.971752,train
qmof-50f5652,2.067689,train
qmof-e651703,0.3206799999999998,train
qmof-d133979,2.251603,train
qmof-2d5d814,2.286423,test
qmof-2cdf06a,0.423689,train
qmof-b8aebf0,2.042006,train
qmof-aa3e438,2.153963,train
qmof-976eddf,2.415223,test
qmof-c98eadd,2.493434,test
qmof-145f48b,2.79505,train
qmof-8dd89f6,2.59098,train
qmof-29c7dbe,2.45606,train
qmof-10920d5,2.488607,train
qmof-fd22e48,1.736681,train
qmof-8d1e5f0,2.347665,val
qmof-80050ef,2.505454,train
qmof-5797937,2.078273,train
qmof-f2d172d,2.230707,train
qmof-60a69f9,1.632858,train
qmof-cbc1066,2.138041,train
qmof-bc5420d,2.363742,train
qmof-b3fa58d,2.5894280000000003,train
qmof-6cb393a,2.2305459999999995,train
qmof-fc7aafb,2.297652,train
qmof-ef87001,1.842203,val
qmof-9bd33a1,1.95545,train
qmof-2c1dd80,1.539707,train
qmof-ee27add,2.889271,train
qmof-9dc0829,2.573693,train
qmof-dcc1e81,2.809157,test
qmof-8700bb5,2.76607,val
qmof-f32e851,1.022689,train
qmof-7503641,1.90666,train
qmof-bb763b5,2.060412,train
qmof-6cac3d1,2.066922,test
qmof-277f9e3,1.425732,train
qmof-20119ca,1.6325609999999997,train
qmof-6fa1fe9,2.177148,train
qmof-3e0685e,1.915164,val
qmof-00eae24,1.445429,train
qmof-c2c5615,1.585256,train
qmof-7f5ffb4,1.4607840000000003,train
qmof-409a8b7,1.621776,test
qmof-22cf513,2.299459,train
qmof-ff091c1,1.562239,test
qmof-7072328,1.806517,train
qmof-5c67a6f,2.473803,train
qmof-7434e5d,1.7447,test
qmof-2a6d3cc,2.309314,test
qmof-04b37b6,2.148299,train
qmof-1f56bb6,1.816287,train
qmof-4213381,2.254661,train
qmof-0009829,2.101297,train
qmof-1f8a415,1.067035,train
qmof-f1f9075,1.11381,train
qmof-d7e755d,1.188964,train
qmof-d3dcec0,1.3917250000000003,train
qmof-ef93a15,1.128098,train
qmof-1eac763,1.660558,train
qmof-f28b766,1.371871,train
qmof-33704d1,1.5003240000000002,train
qmof-56dbe2b,1.692846,train
qmof-96365be,2.012119,train
qmof-9e7b77a,1.415817,train
qmof-9a3d004,2.226425,train
qmof-035e8fd,2.392497,train
qmof-7fa5043,1.856606,train
qmof-b6b6cf7,2.147108,train
qmof-3fe24b2,2.072519,train
qmof-6172dac,2.305311,train
qmof-3bd7f7d,1.828206,test
qmof-521b33c,2.248629,train
qmof-d5b7dd9,1.121776,val
qmof-ea299cb,1.7691929999999998,train
qmof-3438d5e,2.1603390000000005,train
qmof-bb0212d,0.709568,train
qmof-d751b44,2.169681,train
qmof-97ecc81,2.420999,test
qmof-b91338b,2.479391,train
qmof-03d81cc,2.453915,train
qmof-ba7df44,2.227974,train
qmof-f025e55,2.0947180000000003,train
qmof-1b4a4af,1.366372,train
qmof-aa82102,0.809361,train
qmof-43553c8,2.454178,val
qmof-2223d2b,2.373858,train
qmof-fa76c71,1.519678,train
qmof-d7b34d4,1.5475329999999998,train
qmof-6e20725,0.5797920000000001,train
qmof-c63d32a,1.18521,train
qmof-156367b,1.725692,test
qmof-d76ea7b,1.29365,train
qmof-1eda44c,0.805704,train
qmof-68d0826,1.075391,val
qmof-994af66,1.15861,train
qmof-5923d4b,1.567726,train
qmof-48537be,1.024263,train
qmof-508fdd0,1.078075,val
qmof-53dd35e,1.4381139999999997,train
qmof-7e0c32f,1.59077,train
qmof-852950b,1.466954,train
qmof-b223836,3.208405,train
qmof-bb8d268,2.648053,train
qmof-588da82,2.565625,train
qmof-0cfa193,2.943015,train
qmof-c5af396,2.391353,test
qmof-87acc07,2.907818,train
qmof-918e13a,1.773839,train
qmof-15b209e,1.5134450000000002,val
qmof-938aa79,2.596683,train
qmof-a517cdf,2.096467,test
qmof-2ff6d74,2.346762,train
qmof-4a90c3e,0.4874189999999998,train
qmof-d6fed85,2.455329,train
qmof-8f7fc45,0.6757429999999998,train
qmof-c318faf,1.40519,train
qmof-c5e9ea3,2.247066,train
qmof-5e5ad16,1.333533,train
qmof-fffd0e2,2.166898,train
qmof-a1a9bc1,1.6578149999999998,train
qmof-01a5958,0.582978,train
qmof-900fee9,2.139848,train
qmof-7daffde,0.9239759999999996,train
qmof-72d9af1,2.093338,train
qmof-681c140,1.4501799999999998,train
qmof-17be6a5,2.164251,train
qmof-8442243,2.299992,train
qmof-f153d82,2.314843,train
qmof-b867fda,0.94837,val
qmof-d4d3d1f,2.401367,train
qmof-ee3dca8,2.5565420000000003,train
qmof-fe2e2aa,2.067978,test
qmof-18b34f3,1.5572969999999997,train
qmof-810ee9a,2.804976,train
qmof-04dd137,2.417845,train
qmof-8977f91,2.194583,train
qmof-bc7d7a5,2.195158,train
qmof-00f7b5b,2.1230990000000003,train
qmof-c97a367,1.5368660000000005,train
qmof-36d73a2,1.019726,train
qmof-17d2618,0.1607029999999998,train
qmof-e9474aa,0.6174390000000001,train
qmof-96f5c8f,1.981465,train
qmof-85dd0ae,1.244226,train
qmof-5aeab06,2.115484,train
qmof-7d8aedf,2.028479,train
qmof-bfc705c,1.4964160000000002,val
qmof-361ef97,1.399428,train
qmof-12d0800,2.045702,train
qmof-a382c1b,1.580309,train
qmof-30dfda8,2.164344,train
qmof-d472479,1.608281,train
qmof-748d4ab,1.921838,train
qmof-73cb90d,1.868483,train
qmof-7974618,1.0313,val
qmof-fc25de6,2.857854,train
qmof-7c78d8b,2.712188,val
qmof-d3ac615,2.375627,train
qmof-c22ea94,2.658705,train
qmof-344e01a,2.4662260000000003,test
qmof-f6132be,2.113744,train
qmof-cd9dd93,2.048883,val
qmof-40edf6a,0.7084579999999998,train
qmof-ef79893,1.902206,train
qmof-85e66be,0.534106,train
qmof-a5a42fa,2.952162,train
qmof-819df1b,1.985499,train
qmof-0070c13,2.938857,train
qmof-1ad2593,1.865207,train
qmof-0142f6b,2.201292,train
qmof-c3ad823,1.866039,train
qmof-920d36d,2.450541,train
qmof-55d1b21,2.965534,train
qmof-05e86f0,1.829961,train
qmof-01be70a,1.5683630000000002,train
qmof-9711c38,1.973909,val
qmof-03e3842,2.252991,train
qmof-9e4fd83,2.463698,train
qmof-572f35a,2.183509,train
qmof-e91143e,2.41629,test
qmof-765402f,2.4596660000000004,train
qmof-2972f3b,2.48458,train
qmof-b28980a,1.4759829999999998,train
qmof-942cfbd,1.534323,train
qmof-cd994e3,0.512867,train
qmof-aa8f56c,2.105459,test
qmof-cce872e,2.027292,test
qmof-9314947,1.998779,train
qmof-1171565,2.018498,train
qmof-e8efc9d,2.457756,test
qmof-f856f2c,0.6463299999999998,train
qmof-b089614,0.350889,train
qmof-16937aa,1.283922,train
qmof-563bfea,1.51064,train
qmof-fb8788b,2.518045,train
qmof-f2bb795,3.1577010000000003,val
qmof-43001f3,1.992779,train
qmof-fffeb7b,3.511348,train
qmof-cafa193,1.257758,train
qmof-9c61283,1.1633519999999995,train
qmof-db698b9,2.52484,train
qmof-b58de2b,2.1503750000000004,train
qmof-6f0a50e,2.4178740000000003,train
qmof-ff04ba3,1.6892120000000002,val
qmof-fcdce3e,2.295548,train
qmof-13eeb84,2.602889,val
qmof-b0410f7,1.023634,train
qmof-c620f0b,2.560104,train
qmof-55c871d,0.172072,train
qmof-df6a8cc,1.287999,train
qmof-00b7416,2.420745,train
qmof-46868df,1.5821300000000005,train
qmof-d6a7954,1.539167,train
qmof-bfe65fd,1.4953470000000002,train
qmof-6fd0bf3,0.8162039999999999,train
qmof-e890bc7,1.5455419999999995,train
qmof-7915680,1.3634779999999995,train
qmof-08b42cf,0.3884229999999999,train
qmof-129e0cb,2.769954,train
qmof-f7fa6b1,2.849697,train
qmof-7fccc1f,2.850493,train
qmof-9fd50d5,2.904644,train
qmof-c067488,2.329619,train
